date,score
2016-04-23,55
2016-04-24,75
2016-04-25,100
2016-04-26,107
2016-04-27,89
2016-04-28,66
2016-04-29,69
2016-04-30,76
2016-03-01,138
2016-03-02,110
2016-03-03,115
2016-03-04,147
2016-03-05,168
2016-03-06,145
2016-03-07,84
2016-03-08,85
2016-03-09,44
2016-03-10,53
2016-03-11,77
2016-03-12,62
2016-03-13,78
2016-03-14,105
2016-03-15,97
2016-03-16,130
2016-03-17,108
2016-03-18,101
2016-03-19,168
2016-03-20,166
2016-03-21,77
2016-03-22,35
2016-03-23,40
2016-03-24,66
2016-03-25,111
2016-03-26,95
2016-03-27,83
2016-03-28,117
2016-03-29,149
2016-03-30,78
2016-03-31,75
2016-02-01,111
2016-02-02,123
2016-02-03,97
2016-02-04,82
2016-02-05,88
2016-02-06,103
2016-02-07,92
2016-02-08,170
2016-02-09,139
2016-02-10,122
2016-02-11,122
2016-02-12,86
2016-02-13,54
2016-02-14,56
2016-02-15,60
2016-02-16,63
2016-02-17,71
2016-02-18,87
2016-02-19,102
2016-02-20,146
2016-02-21,120
2016-02-22,52
2016-02-23,50
2016-02-24,52
2016-02-25,61
2016-02-26,67
2016-02-27,83
2016-02-28,114
2016-02-29,121
2016-01-01,201
2016-01-02,192
2016-01-03,149
2016-01-04,163
2016-01-05,194
2016-01-06,182
2016-01-07,91
2016-01-08,101
2016-01-09,85
2016-01-10,70
2016-01-11,65
2016-01-12,59
2016-01-13,64
2016-01-14,85
2016-01-15,98
2016-01-16,75
2016-01-17,103
2016-01-18,108
2016-01-19,151
2016-01-20,65
2016-01-21,62
2016-01-22,59
2016-01-23,45
2016-01-24,58
2016-01-25,71
2016-01-26,75
2016-01-27,86
2016-01-28,112
2016-01-29,137
2016-01-30,144
2016-01-31,109
2015-12-01,91
2015-12-02,84
2015-12-03,77
2015-12-04,51
2015-12-05,62
2015-12-06,79
2015-12-07,107
2015-12-08,96
2015-12-09,98
2015-12-10,118
2015-12-11,102
2015-12-12,37
2015-12-13,44
2015-12-14,56
2015-12-15,56
2015-12-16,77
2015-12-17,112
2015-12-18,72
2015-12-19,92
2015-12-20,74
2015-12-21,95
2015-12-22,101
2015-12-23,113
2015-12-24,108
2015-12-25,124
2015-12-26,146
2015-12-27,201
2015-12-28,216
2015-12-29,246
2015-12-30,290
2015-12-31,251
2015-11-01,51
2015-11-02,82
2015-11-03,93
2015-11-04,98
2015-11-05,85
2015-11-06,81
2015-11-07,29
2015-11-08,48
2015-11-09,109
2015-11-10,60
2015-11-11,36
2015-11-12,27
2015-11-13,49
2015-11-14,62
2015-11-15,47
2015-11-16,73
2015-11-17,63
2015-11-18,71
2015-11-19,77
2015-11-20,94
2015-11-21,82
2015-11-22,71
2015-11-23,66
2015-11-24,28
2015-11-25,54
2015-11-26,88
2015-11-27,72
2015-11-28,62
2015-11-29,83
2015-11-30,72
2015-10-01,50
2015-10-02,84
2015-10-03,85
2015-10-04,40
2015-10-05,65
2015-10-06,105
2015-10-07,108
2015-10-08,125
2015-10-09,62
2015-10-10,66
2015-10-11,75
2015-10-12,106
2015-10-13,134
2015-10-14,131
2015-10-15,161
2015-10-16,155
2015-10-17,111
2015-10-18,67
2015-10-19,116
2015-10-20,104
2015-10-21,137
2015-10-22,77
2015-10-23,68
2015-10-24,72
2015-10-25,59
2015-10-26,47
2015-10-27,47
2015-10-28,74
2015-10-29,60
2015-10-30,55
2015-10-31,29
2015-09-01,94
2015-09-02,70
2015-09-03,46
2015-09-04,39
2015-09-05,48
2015-09-06,58
2015-09-07,63
2015-09-08,36
2015-09-09,27
2015-09-10,24
2015-09-11,36
2015-09-12,61
2015-09-13,55
2015-09-14,66
2015-09-15,117
2015-09-16,50
2015-09-17,37
2015-09-18,45
2015-09-19,46
2015-09-20,61
2015-09-21,57
2015-09-22,46
2015-09-23,63
2015-09-24,34
2015-09-25,43
2015-09-26,52
2015-09-27,38
2015-09-28,42
2015-09-29,55
2015-09-30,70
2015-08-01,75
2015-08-02,75
2015-08-03,59
2015-08-04,40
2015-08-05,69
2015-08-06,91
2015-08-07,65
2015-08-08,42
2015-08-09,37
2015-08-10,54
2015-08-11,75
2015-08-12,82
2015-08-13,102
2015-08-14,66
2015-08-15,71
2015-08-16,55
2015-08-17,34
2015-08-18,43
2015-08-19,40
2015-08-20,70
2015-08-21,87
2015-08-22,118
2015-08-23,124
2015-08-24,81
2015-08-25,63
2015-08-26,56
2015-08-27,65
2015-08-28,66
2015-08-29,67
2015-08-30,89
2015-08-31,105
2015-07-01,66
2015-07-02,72
2015-07-03,38
2015-07-04,48
2015-07-05,62
2015-07-06,62
2015-07-07,79
2015-07-08,86
2015-07-09,68
2015-07-10,97
2015-07-11,94
2015-07-12,120
2015-07-13,94
2015-07-14,84
2015-07-15,59
2015-07-16,105
2015-07-17,79
2015-07-18,99
2015-07-19,91
2015-07-20,99
2015-07-21,65
2015-07-22,75
2015-07-23,69
2015-07-24,75
2015-07-25,83
2015-07-26,97
2015-07-27,99
2015-07-28,95
2015-07-29,106
2015-07-30,74
2015-07-31,86
2015-06-01,84
2015-06-02,67
2015-06-03,50
2015-06-04,43
2015-06-05,54
2015-06-06,69
2015-06-07,82
2015-06-08,55
2015-06-09,74
2015-06-10,121
2015-06-11,83
2015-06-12,68
2015-06-13,77
2015-06-14,69
2015-06-15,68
2015-06-16,110
2015-06-17,89
2015-06-18,87
2015-06-19,75
2015-06-20,49
2015-06-21,68
2015-06-22,73
2015-06-23,36
2015-06-24,32
2015-06-25,65
2015-06-26,79
2015-06-27,61
2015-06-28,48
2015-06-29,48
2015-06-30,67
2015-05-01,56
2015-05-02,76
2015-05-03,76
2015-05-04,57
2015-05-05,78
2015-05-06,114
2015-05-07,130
2015-05-08,79
2015-05-09,105
2015-05-10,119
2015-05-11,105
2015-05-12,114
2015-05-13,120
2015-05-14,135
2015-05-15,98
2015-05-16,68
2015-05-17,68
2015-05-18,107
2015-05-19,115
2015-05-20,113
2015-05-21,48
2015-05-22,44
2015-05-23,82
2015-05-24,69
2015-05-25,62
2015-05-26,85
2015-05-27,120
2015-05-28,91
2015-05-29,43
2015-05-30,70
2015-05-31,81
2015-04-01,98
2015-04-02,68
2015-04-03,82
2015-04-04,61
2015-04-05,44
2015-04-06,37
2015-04-07,44
2015-04-08,50
2015-04-09,48
2015-04-10,50
2015-04-11,63
2015-04-12,74
2015-04-13,102
2015-04-14,111
2015-04-15,115
2015-04-16,140
2015-04-17,117
2015-04-18,80
2015-04-19,54
2015-04-20,71
2015-04-21,56
2015-04-22,50
2015-04-23,68
2015-04-24,77
2015-04-25,80
2015-04-26,117
2015-04-27,144
2015-04-28,150
2015-04-29,145
2015-04-30,123
2015-03-01,69
2015-03-02,82
2015-03-03,104
2015-03-04,83
2015-03-05,55
